Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Study,cell_lines,producer,library_strat
SRR5812566,2018-02-12T16:54:06Z,2017-07-08T00:17:01Z,74741747,15097832894,74741747,202,9114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812566.sralite.1,SRX2991085,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111368,PRJNA393479,2,393479,SRS2343054,SAMN07334559,simple,10029,Cricetulus griseus,GSM2696083,,,,,,,no,,,,,GEO,SRA584991,,public,2A8CA15368A318CAAAC01B3DBCD37AD7,7266AED5C95037FABE1B621F787A6BAF,Orellana,CHO-K1,TRUE,PolyA
SRR5812567,2018-02-12T16:54:06Z,2017-07-08T00:10:26Z,63195572,12765505544,63195572,202,7740,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812567.sralite.1,SRX2991086,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111368,PRJNA393479,2,393479,SRS2343055,SAMN07334558,simple,10029,Cricetulus griseus,GSM2696084,,,,,,,no,,,,,GEO,SRA584991,,public,6C72463CF638BFCC410FA30676EFA2D5,26277E66E63C2EC72A468B0D49608A66,Orellana,CHO-K1,TRUE,PolyA
SRR5812568,2018-02-12T16:54:06Z,2017-07-08T00:41:17Z,65259823,13182484246,65259823,202,8019,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812568.sralite.1,SRX2991087,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111368,PRJNA393479,2,393479,SRS2343056,SAMN07334557,simple,10029,Cricetulus griseus,GSM2696085,,,,,,,no,,,,,GEO,SRA584991,,public,244C4D2CF1DF82487C699B81A4142DA4,1C6304584B610D68DB03221A5DB50038,Orellana,CHO-K1,TRUE,PolyA
SRR5812569,2018-02-12T16:54:06Z,2017-07-08T00:12:22Z,56156080,11343528160,56156080,202,6890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812569.sralite.1,SRX2991088,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP111368,PRJNA393479,2,393479,SRS2343057,SAMN07334556,simple,10029,Cricetulus griseus,GSM2696086,,,,,,,no,,,,,GEO,SRA584991,,public,FCFB6844E2BADCFA199266CF4C77CFA0,7FDD64423B59A9D3C3CC101095619B7D,Orellana,CHO-K1,TRUE,PolyA
SRR5812570,2018-02-12T16:54:06Z,2017-07-08T00:07:50Z,26469758,5346891116,26469758,202,3390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812570.sralite.1,SRX2991089,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343058,SAMN07334555,simple,10029,Cricetulus griseus,GSM2696087,,,,,,,no,,,,,GEO,SRA584991,,public,4500B078C7DD8D951CF36809BFC1EEF9,BBAB88BB899AD3C975969AEEC27D64CF,Orellana,CHO-K1,TRUE,PolyA
SRR5812571,2018-02-12T16:54:06Z,2017-07-08T00:10:38Z,25803445,5212295890,25803445,202,3295,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812571.sralite.1,SRX2991089,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343058,SAMN07334555,simple,10029,Cricetulus griseus,GSM2696087,,,,,,,no,,,,,GEO,SRA584991,,public,AD2562A7C47DB8691F6329653ACE46C6,5C5FFCB4C2D4BB36611AC3DBD605FAAE,Orellana,CHO-K1,TRUE,PolyA
SRR5812572,2018-02-12T16:54:07Z,2017-07-08T00:08:35Z,25659445,5183207890,25659445,202,3278,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812572.sralite.1,SRX2991090,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343059,SAMN07334554,simple,10029,Cricetulus griseus,GSM2696088,,,,,,,no,,,,,GEO,SRA584991,,public,2644D4A3DE05F1C85C575DE5BAC8BBE4,4EC9B62BD697EBE02E6A06DB61DCAD8E,Orellana,CHO-K1,TRUE,PolyA
SRR5812573,2018-02-12T16:54:07Z,2017-07-08T00:06:18Z,24996775,5049348550,24996775,202,3182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812573.sralite.1,SRX2991090,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343059,SAMN07334554,simple,10029,Cricetulus griseus,GSM2696088,,,,,,,no,,,,,GEO,SRA584991,,public,2EDB72E9C247EBF02CC4407B1C31F5F3,A221E9DDB5B2081EF9C1FC2694D7E973,Orellana,CHO-K1,TRUE,PolyA
SRR5812574,2018-02-12T16:54:07Z,2017-07-08T00:06:18Z,25274628,5105474856,25274628,202,3228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812574.sralite.1,SRX2991091,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343060,SAMN07334553,simple,10029,Cricetulus griseus,GSM2696089,,,,,,,no,,,,,GEO,SRA584991,,public,A47C6A883B4032FF45C63470C8C7A4A0,6BEC9E3B4FFBA0FF4BAB08B738B3A5B5,Orellana,CHO-K1,TRUE,PolyA
SRR5812575,2018-02-12T16:54:07Z,2017-07-08T00:05:30Z,24690174,4987415148,24690174,202,3142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812575.sralite.1,SRX2991091,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343060,SAMN07334553,simple,10029,Cricetulus griseus,GSM2696089,,,,,,,no,,,,,GEO,SRA584991,,public,644E6965E0D0BBA9ECC60F62D1D7D895,2462AFBB41A6D6B703E8F92606CD987D,Orellana,CHO-K1,TRUE,PolyA
SRR5812576,2018-02-12T16:54:07Z,2017-07-08T00:08:47Z,28204554,5697319908,28204554,202,3618,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812576.sralite.1,SRX2991092,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343061,SAMN07334552,simple,10029,Cricetulus griseus,GSM2696090,,,,,,,no,,,,,GEO,SRA584991,,public,A26D76906BE49061EF80AB922AE4359D,A98CE2A87B8484BEA80056642B787287,Orellana,CHO-K1,TRUE,PolyA
SRR5812577,2018-02-12T16:54:07Z,2017-07-08T00:08:59Z,27458999,5546717798,27458999,202,3511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812577.sralite.1,SRX2991092,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343061,SAMN07334552,simple,10029,Cricetulus griseus,GSM2696090,,,,,,,no,,,,,GEO,SRA584991,,public,E4481A66637B3071848BC59CEC49168C,59F03903603AF73945C92F45AF7ECF43,Orellana,CHO-K1,TRUE,PolyA
SRR5812578,2018-02-12T16:54:07Z,2017-07-08T00:10:27Z,26410004,5334820808,26410004,202,3378,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812578.sralite.1,SRX2991093,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343062,SAMN07334551,simple,10029,Cricetulus griseus,GSM2696091,,,,,,,no,,,,,GEO,SRA584991,,public,003E13B86EA24B06F880B0FFFBD5F7A1,7792D883946668B3C4BDC99C36C322E9,Orellana,CHO-K1,TRUE,PolyA
SRR5812579,2018-02-12T16:54:07Z,2017-07-08T00:07:24Z,25736233,5198719066,25736233,202,3280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812579.sralite.1,SRX2991093,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343062,SAMN07334551,simple,10029,Cricetulus griseus,GSM2696091,,,,,,,no,,,,,GEO,SRA584991,,public,408847EBD848209676803653CF4C52DE,4742A6C04B891836589824494ECAA7D4,Orellana,CHO-K1,TRUE,PolyA
SRR5812580,2018-02-12T16:54:07Z,2017-07-08T00:10:33Z,25799033,5211404666,25799033,202,3294,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812580.sralite.1,SRX2991094,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343063,SAMN07334550,simple,10029,Cricetulus griseus,GSM2696092,,,,,,,no,,,,,GEO,SRA584991,,public,3E797869665E06609E33A56ECDE6336F,FA0896847E0561CF0889D54F644015C0,Orellana,CHO-K1,TRUE,PolyA
SRR5812581,2018-02-12T16:54:07Z,2017-07-08T00:28:55Z,25175499,5085450798,25175499,202,3204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/812/SRR5812581.sralite.1,SRX2991094,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP111368,PRJNA393479,2,393479,SRS2343063,SAMN07334550,simple,10029,Cricetulus griseus,GSM2696092,,,,,,,no,,,,,GEO,SRA584991,,public,D74B080ED9229CE27770505240EDEE1B,655D4DE5AD966488B1979F63C0892F9B,Orellana,CHO-K1,TRUE,PolyA
SRR7779168,2019-05-31T17:44:29Z,2018-09-03T11:26:19Z,19952384,5414858880,19952384,271,2067,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779168.sralite.1,SRX4634288,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734914,SAMN09948071,simple,10029,Cricetulus griseus,GSM3373941,,,,,,,no,,,,,GEO,SRA765593,,public,86BE031A35E60CE6CDA461E590473A6C,A2DFE4C089A7BCF0EE92CFCCDEB0FE3E,Chiang,CHO-K1,FALSE,PolyA
SRR7779169,2019-05-31T17:44:29Z,2018-09-03T11:27:22Z,20699689,5615073823,20699689,271,2148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779169.sralite.1,SRX4634289,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734915,SAMN09948070,simple,10029,Cricetulus griseus,GSM3373942,,,,,,,no,,,,,GEO,SRA765593,,public,C8DC73D2E07C3E2F57CB37472DD74EDA,D77702745200F6D15D1E2752B2CF87FB,Chiang,CHO-K1,FALSE,PolyA
SRR7779170,2019-05-31T17:44:29Z,2018-09-03T11:28:44Z,16383538,4426694254,16383538,270,1701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779170.sralite.1,SRX4634290,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734916,SAMN09948069,simple,10029,Cricetulus griseus,GSM3373943,,,,,,,no,,,,,GEO,SRA765593,,public,9B15B423B142C97BE6818298F2ADC307,B533D89B76D751786A9F5859651903B2,Chiang,CHO-K1,FALSE,PolyA
SRR7779171,2019-05-31T17:44:29Z,2018-09-03T11:29:22Z,20493117,5556022494,20493117,271,2109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779171.sralite.1,SRX4634291,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734917,SAMN09948086,simple,10029,Cricetulus griseus,GSM3373944,,,,,,,no,,,,,GEO,SRA765593,,public,18DC09A681A0A11A2566B10B1F6402FF,EA6BAE250ED2D5F444CD14709879D367,Chiang,CHO-K1,FALSE,PolyA
SRR7779172,2019-05-31T17:44:29Z,2018-09-03T11:23:24Z,14192081,3885120824,14192081,273,1489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779172.sralite.1,SRX4634292,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734918,SAMN09948085,simple,10029,Cricetulus griseus,GSM3373945,,,,,,,no,,,,,GEO,SRA765593,,public,8FB43A29FF826247194E3EAFA524C47F,F1C62D9A1F04E107A6DE2AD4A6150C16,Chiang,CHO-K1,FALSE,PolyA
SRR7779173,2019-05-31T17:44:29Z,2018-09-03T11:28:18Z,20709438,5586308329,20709438,269,2132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779173.sralite.1,SRX4634293,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734919,SAMN09948084,simple,10029,Cricetulus griseus,GSM3373946,,,,,,,no,,,,,GEO,SRA765593,,public,4BC37A3090D7633E5D07D0EF3B503770,AD55DCD2EDA8437DC9DC4DB1D21CE8FE,Chiang,CHO-K1,FALSE,PolyA
SRR7779174,2019-05-31T17:44:30Z,2018-09-03T11:29:18Z,18534993,5066814742,18534993,273,1950,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779174.sralite.1,SRX4634294,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734920,SAMN09948083,simple,10029,Cricetulus griseus,GSM3373947,,,,,,,no,,,,,GEO,SRA765593,,public,E83B609D48A4A8A77A253073719C6D03,EC13C6BA8EC8D0EBEB77F35CC26B5163,Chiang,CHO-K1,FALSE,PolyA
SRR7779175,2019-05-31T17:44:30Z,2018-09-03T11:26:34Z,15492403,4180054853,15492403,269,1611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779175.sralite.1,SRX4634295,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734925,SAMN09948082,simple,10029,Cricetulus griseus,GSM3373948,,,,,,,no,,,,,GEO,SRA765593,,public,C5758963DCCC97074135A363D0D7C293,BC544C55687477399F21E9E683CF11B8,Chiang,CHO-K1,FALSE,PolyA
SRR7779176,2019-05-31T17:44:30Z,2018-09-03T11:23:16Z,15822663,4267961172,15822663,269,1649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779176.sralite.1,SRX4634296,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734921,SAMN09948075,simple,10029,Cricetulus griseus,GSM3373949,,,,,,,no,,,,,GEO,SRA765593,,public,688948D343FCA89205C9D157E28675F7,B85BF5B9E601F845DADECD451BECB0B2,Chiang,CHO-K1,FALSE,PolyA
SRR7779177,2019-05-31T17:44:30Z,2018-09-03T11:28:28Z,22114186,5987075321,22114186,270,2277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779177.sralite.1,SRX4634297,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734922,SAMN09948081,simple,10029,Cricetulus griseus,GSM3373950,,,,,,,no,,,,,GEO,SRA765593,,public,A929503569BFF62D1BEDBBD630F9A9C2,02544ECC34100C2AB3B71216A266CB22,Chiang,CHO-K1,FALSE,PolyA
SRR7779178,2019-05-31T17:44:30Z,2018-09-03T11:27:49Z,19278964,5285358492,19278964,274,2036,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779178.sralite.1,SRX4634298,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734923,SAMN09948080,simple,10029,Cricetulus griseus,GSM3373951,,,,,,,no,,,,,GEO,SRA765593,,public,4190D3C7C2C5ECC30EF3921F2EAE4EA1,0140CDD0F3850A96974DED4CF4DAB4C8,Chiang,CHO-K1,FALSE,PolyA
SRR7779179,2019-05-31T17:44:30Z,2018-09-03T11:24:48Z,18255193,4957265915,18255193,271,1908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779179.sralite.1,SRX4634299,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734924,SAMN09948079,simple,10029,Cricetulus griseus,GSM3373952,,,,,,,no,,,,,GEO,SRA765593,,public,958F0880C038CC2FA0BDC7A4042FEB21,23CAA0BE9168FEDD5EE22F1920E0C907,Chiang,CHO-K1,FALSE,PolyA
SRR7779180,2019-05-31T17:44:30Z,2018-09-03T11:26:47Z,21201541,5782024425,21201541,272,2211,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779180.sralite.1,SRX4634300,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734926,SAMN09948078,simple,10029,Cricetulus griseus,GSM3373953,,,,,,,no,,,,,GEO,SRA765593,,public,775399D4E6B131B4B5C59374F90A38B8,6108AB63353A1180E94B04BA6DD25A9A,Chiang,CHO-K1,FALSE,PolyA
SRR7779181,2019-05-31T17:44:30Z,2018-09-03T11:31:38Z,24548581,6682819658,24548581,272,2558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779181.sralite.1,SRX4634301,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734927,SAMN09948077,simple,10029,Cricetulus griseus,GSM3373954,,,,,,,no,,,,,GEO,SRA765593,,public,7C9622F98851850076B43AC1A9FCB686,5B16377EBA5B295707FB3C7715118DA0,Chiang,CHO-K1,FALSE,PolyA
SRR7779182,2019-05-31T17:44:30Z,2018-09-03T11:26:44Z,21642029,5883601404,21642029,271,2263,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779182.sralite.1,SRX4634302,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734928,SAMN09948076,simple,10029,Cricetulus griseus,GSM3373955,,,,,,,no,,,,,GEO,SRA765593,,public,1CA798CCD0DB6646588181C74CA4B402,8D7D643D994305B783B43D4EA2DD052D,Chiang,CHO-K1,FALSE,PolyA
SRR7779183,2019-05-31T17:44:30Z,2018-09-03T11:30:47Z,21657971,5867509439,21657971,270,2241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779183.sralite.1,SRX4634303,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734929,SAMN09948074,simple,10029,Cricetulus griseus,GSM3373956,,,,,,,no,,,,,GEO,SRA765593,,public,280EF2835B7DFA4F3A8F8364D9DE82D2,AC3631324CFF46326F33948D6C5037A4,Chiang,CHO-K1,FALSE,PolyA
SRR7779184,2019-05-31T17:44:30Z,2018-09-03T11:26:12Z,21139222,5780935280,21139222,273,2215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779184.sralite.1,SRX4634304,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734930,SAMN09948073,simple,10029,Cricetulus griseus,GSM3373957,,,,,,,no,,,,,GEO,SRA765593,,public,E127BC6603FDE3441D086460406371E6,F2C7470AC4440A8562B7450DDFBD2DDC,Chiang,CHO-K1,FALSE,PolyA
SRR7779185,2019-05-31T17:44:30Z,2018-09-03T11:24:24Z,21061660,5725845145,21061660,271,2193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779185.sralite.1,SRX4634305,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734948,SAMN09948072,simple,10029,Cricetulus griseus,GSM3373958,,,,,,,no,,,,,GEO,SRA765593,,public,735E38FE6CE5C2D284773E26901E5219,18CD27D06C47EA4E89B89CE34B0C4DF0,Chiang,CHO-K1,FALSE,PolyA
SRR7779186,2019-05-31T17:44:30Z,2018-09-03T11:27:31Z,22185992,6035691206,22185992,272,2335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/779/SRR7779186.sralite.1,SRX4634306,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734931,SAMN09948104,simple,10029,Cricetulus griseus,GSM3373959,,,,,,,no,,,,,GEO,SRA765593,,public,A80FDD84B712001921F29CEADEB7E669,E138652CCF7CEEACB3722A6CF076907A,Chiang,CHO-K1,FALSE,PolyA
SRR7779187,2019-05-31T17:44:30Z,2018-09-03T11:25:12Z,21336536,5750690167,21336536,269,2225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779187.sralite.1,SRX4634307,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734932,SAMN09948103,simple,10029,Cricetulus griseus,GSM3373960,,,,,,,no,,,,,GEO,SRA765593,,public,FCFCD2620A640C6B1EFE61275A7A31EC,30FF13A4356323D69104925335250838,Chiang,CHO-K1,FALSE,PolyA
SRR7779188,2019-05-31T17:44:30Z,2018-09-03T11:23:28Z,18615800,5067347819,18615800,272,1972,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779188.sralite.1,SRX4634308,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734933,SAMN09948102,simple,10029,Cricetulus griseus,GSM3373961,,,,,,,no,,,,,GEO,SRA765593,,public,B822DD4709F5B3D46F5F2ACC0C0F25F6,99988B4185D044369EA6DB2211197E44,Chiang,CHO-K1,FALSE,PolyA
SRR7779189,2019-05-31T17:44:30Z,2018-09-03T11:26:37Z,20846366,5595782691,20846366,268,2158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779189.sralite.1,SRX4634309,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734934,SAMN09948101,simple,10029,Cricetulus griseus,GSM3373962,,,,,,,no,,,,,GEO,SRA765593,,public,222686E2E319AF541D342CEA933EB822,FC19769798A3A249769D32BD3DFECE7C,Chiang,CHO-K1,FALSE,PolyA
SRR7779190,2019-05-31T17:44:30Z,2018-09-03T11:25:50Z,18090474,4899920699,18090474,270,1902,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779190.sralite.1,SRX4634310,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734935,SAMN09948100,simple,10029,Cricetulus griseus,GSM3373963,,,,,,,no,,,,,GEO,SRA765593,,public,C07D685F1AC2C93BA6FBCD3F2F3ACB38,8DC7B106FECBFED8B9A7246ADAB42342,Chiang,CHO-K1,FALSE,PolyA
SRR7779191,2019-05-31T17:44:30Z,2018-09-03T11:26:46Z,19172069,5215778428,19172069,272,2016,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/779/SRR7779191.sralite.1,SRX4634311,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734936,SAMN09948099,simple,10029,Cricetulus griseus,GSM3373964,,,,,,,no,,,,,GEO,SRA765593,,public,43EFBA41EE16554494975E0BD0F4527F,5DF1CFDA79F6B07716869DAC021F038E,Chiang,CHO-K1,FALSE,PolyA
SRR7779192,2019-05-31T17:44:30Z,2018-09-03T11:24:20Z,21175131,5765430674,21175131,272,2218,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/779/SRR7779192.sralite.1,SRX4634312,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP159459,PRJNA489076,3,489076,SRS3734937,SAMN09948098,simple,10029,Cricetulus griseus,GSM3373965,,,,,,,no,,,,,GEO,SRA765593,,public,7CC2BD4AEB8F3A690A280FEB27A46938,3E761EAECEC410D81339804C92326B96,Chiang,CHO-K1,FALSE,PolyA
